Column,Row,Metric,Seasonal Metric,Annual Metric,Values
87,95,D24HourMean,QuarterlyMean,Mean,0.857239
87,96,D24HourMean,QuarterlyMean,Mean,0.847507
87,97,D24HourMean,QuarterlyMean,Mean,0.862538
87,98,D24HourMean,QuarterlyMean,Mean,0.893539
87,99,D24HourMean,QuarterlyMean,Mean,1.1814
87,100,D24HourMean,QuarterlyMean,Mean,0.895845
87,101,D24HourMean,QuarterlyMean,Mean,0.859596
87,102,D24HourMean,QuarterlyMean,Mean,1.03303
87,103,D24HourMean,QuarterlyMean,Mean,0.842558
87,104,D24HourMean,QuarterlyMean,Mean,0.967929
87,105,D24HourMean,QuarterlyMean,Mean,0.832449
87,106,D24HourMean,QuarterlyMean,Mean,0.823288
87,107,D24HourMean,QuarterlyMean,Mean,0.829774
87,108,D24HourMean,QuarterlyMean,Mean,0.834758
87,109,D24HourMean,QuarterlyMean,Mean,0.836669
87,110,D24HourMean,QuarterlyMean,Mean,0.852666
87,111,D24HourMean,QuarterlyMean,Mean,0.88573
87,112,D24HourMean,QuarterlyMean,Mean,0.925634
88,1,D24HourMean,QuarterlyMean,Mean,1.20443
88,2,D24HourMean,QuarterlyMean,Mean,1.19081
88,3,D24HourMean,QuarterlyMean,Mean,1.17763
88,4,D24HourMean,QuarterlyMean,Mean,1.16859
88,5,D24HourMean,QuarterlyMean,Mean,1.17433
88,6,D24HourMean,QuarterlyMean,Mean,1.17459
88,7,D24HourMean,QuarterlyMean,Mean,1.18349
88,8,D24HourMean,QuarterlyMean,Mean,1.19194
88,9,D24HourMean,QuarterlyMean,Mean,1.20582
88,10,D24HourMean,QuarterlyMean,Mean,1.21872
88,11,D24HourMean,QuarterlyMean,Mean,1.23525
88,12,D24HourMean,QuarterlyMean,Mean,1.26625
88,13,D24HourMean,QuarterlyMean,Mean,1.30733
88,14,D24HourMean,QuarterlyMean,Mean,1.36459
88,15,D24HourMean,QuarterlyMean,Mean,1.43802
88,16,D24HourMean,QuarterlyMean,Mean,1.5165
88,17,D24HourMean,QuarterlyMean,Mean,1.60023
88,18,D24HourMean,QuarterlyMean,Mean,1.70673
88,19,D24HourMean,QuarterlyMean,Mean,1.85412
88,20,D24HourMean,QuarterlyMean,Mean,2.02983
88,21,D24HourMean,QuarterlyMean,Mean,2.25366
88,22,D24HourMean,QuarterlyMean,Mean,2.47829
88,23,D24HourMean,QuarterlyMean,Mean,2.64046
88,24,D24HourMean,QuarterlyMean,Mean,2.81132
88,25,D24HourMean,QuarterlyMean,Mean,3.64928
88,26,D24HourMean,QuarterlyMean,Mean,4.05085
88,27,D24HourMean,QuarterlyMean,Mean,4.79896
88,28,D24HourMean,QuarterlyMean,Mean,4.849
88,29,D24HourMean,QuarterlyMean,Mean,5.42838
88,30,D24HourMean,QuarterlyMean,Mean,5.30432
88,31,D24HourMean,QuarterlyMean,Mean,5.60355
88,32,D24HourMean,QuarterlyMean,Mean,5.98761
88,33,D24HourMean,QuarterlyMean,Mean,6.07632
88,34,D24HourMean,QuarterlyMean,Mean,6.74017
88,35,D24HourMean,QuarterlyMean,Mean,6.44097
88,36,D24HourMean,QuarterlyMean,Mean,6.80728
88,37,D24HourMean,QuarterlyMean,Mean,6.68685
88,38,D24HourMean,QuarterlyMean,Mean,6.67242
88,39,D24HourMean,QuarterlyMean,Mean,7.2221
88,40,D24HourMean,QuarterlyMean,Mean,6.75352
88,41,D24HourMean,QuarterlyMean,Mean,6.42486
88,42,D24HourMean,QuarterlyMean,Mean,6.83445
88,43,D24HourMean,QuarterlyMean,Mean,5.86089
88,44,D24HourMean,QuarterlyMean,Mean,5.85207
88,45,D24HourMean,QuarterlyMean,Mean,4.96253
88,46,D24HourMean,QuarterlyMean,Mean,4.58242
88,47,D24HourMean,QuarterlyMean,Mean,4.5632
88,48,D24HourMean,QuarterlyMean,Mean,4.80761
88,49,D24HourMean,QuarterlyMean,Mean,4.56306
88,50,D24HourMean,QuarterlyMean,Mean,4.703
88,51,D24HourMean,QuarterlyMean,Mean,4.40202
88,52,D24HourMean,QuarterlyMean,Mean,4.99908
88,53,D24HourMean,QuarterlyMean,Mean,5.13804
88,54,D24HourMean,QuarterlyMean,Mean,5.79969
88,55,D24HourMean,QuarterlyMean,Mean,5.8641
88,56,D24HourMean,QuarterlyMean,Mean,5.73525
88,57,D24HourMean,QuarterlyMean,Mean,4.87707
88,58,D24HourMean,QuarterlyMean,Mean,4.73228
88,59,D24HourMean,QuarterlyMean,Mean,4.58079
88,60,D24HourMean,QuarterlyMean,Mean,4.57378
88,61,D24HourMean,QuarterlyMean,Mean,4.5221
88,62,D24HourMean,QuarterlyMean,Mean,4.88639
88,63,D24HourMean,QuarterlyMean,Mean,4.87733
88,64,D24HourMean,QuarterlyMean,Mean,5.003
88,65,D24HourMean,QuarterlyMean,Mean,5.379
88,66,D24HourMean,QuarterlyMean,Mean,5.27875
88,67,D24HourMean,QuarterlyMean,Mean,5.05908
88,68,D24HourMean,QuarterlyMean,Mean,4.78115
88,69,D24HourMean,QuarterlyMean,Mean,4.55297
88,70,D24HourMean,QuarterlyMean,Mean,4.64244
88,71,D24HourMean,QuarterlyMean,Mean,5.6069
88,72,D24HourMean,QuarterlyMean,Mean,4.91695
88,73,D24HourMean,QuarterlyMean,Mean,4.94899
88,74,D24HourMean,QuarterlyMean,Mean,5.52341
88,75,D24HourMean,QuarterlyMean,Mean,4.38943
88,76,D24HourMean,QuarterlyMean,Mean,4.10354
88,77,D24HourMean,QuarterlyMean,Mean,3.33217
88,78,D24HourMean,QuarterlyMean,Mean,2.81992
88,79,D24HourMean,QuarterlyMean,Mean,2.90517
88,80,D24HourMean,QuarterlyMean,Mean,2.98099
88,81,D24HourMean,QuarterlyMean,Mean,2.92328
88,82,D24HourMean,QuarterlyMean,Mean,2.67753
88,83,D24HourMean,QuarterlyMean,Mean,4.1879
88,84,D24HourMean,QuarterlyMean,Mean,2.75188
88,85,D24HourMean,QuarterlyMean,Mean,1.84102
88,86,D24HourMean,QuarterlyMean,Mean,1.88873
88,87,D24HourMean,QuarterlyMean,Mean,1.52753
88,88,D24HourMean,QuarterlyMean,Mean,1.29012
88,89,D24HourMean,QuarterlyMean,Mean,1.30232
88,90,D24HourMean,QuarterlyMean,Mean,1.10421
88,91,D24HourMean,QuarterlyMean,Mean,0.978202
88,92,D24HourMean,QuarterlyMean,Mean,0.914332
88,93,D24HourMean,QuarterlyMean,Mean,0.883627
88,94,D24HourMean,QuarterlyMean,Mean,0.860181
88,95,D24HourMean,QuarterlyMean,Mean,0.850118
88,96,D24HourMean,QuarterlyMean,Mean,0.845631
88,97,D24HourMean,QuarterlyMean,Mean,0.876496
88,98,D24HourMean,QuarterlyMean,Mean,0.894388
88,99,D24HourMean,QuarterlyMean,Mean,0.950092
88,100,D24HourMean,QuarterlyMean,Mean,0.874128
88,101,D24HourMean,QuarterlyMean,Mean,0.877411
88,102,D24HourMean,QuarterlyMean,Mean,1.09456
88,103,D24HourMean,QuarterlyMean,Mean,0.869955
88,104,D24HourMean,QuarterlyMean,Mean,0.853897
88,105,D24HourMean,QuarterlyMean,Mean,0.811728
88,106,D24HourMean,QuarterlyMean,Mean,0.818343
88,107,D24HourMean,QuarterlyMean,Mean,0.824481
88,108,D24HourMean,QuarterlyMean,Mean,0.823977
88,109,D24HourMean,QuarterlyMean,Mean,0.835243
88,110,D24HourMean,QuarterlyMean,Mean,0.85699
88,111,D24HourMean,QuarterlyMean,Mean,0.887728
88,112,D24HourMean,QuarterlyMean,Mean,0.92497
89,1,D24HourMean,QuarterlyMean,Mean,1.21675
89,2,D24HourMean,QuarterlyMean,Mean,1.20339
89,3,D24HourMean,QuarterlyMean,Mean,1.18626
89,4,D24HourMean,QuarterlyMean,Mean,1.17421
89,5,D24HourMean,QuarterlyMean,Mean,1.17662
89,6,D24HourMean,QuarterlyMean,Mean,1.17834
89,7,D24HourMean,QuarterlyMean,Mean,1.18886
89,8,D24HourMean,QuarterlyMean,Mean,1.19864
89,9,D24HourMean,QuarterlyMean,Mean,1.21396
89,10,D24HourMean,QuarterlyMean,Mean,1.22731
89,11,D24HourMean,QuarterlyMean,Mean,1.24133
89,12,D24HourMean,QuarterlyMean,Mean,1.26896
89,13,D24HourMean,QuarterlyMean,Mean,1.3083
89,14,D24HourMean,QuarterlyMean,Mean,1.36224
89,15,D24HourMean,QuarterlyMean,Mean,1.43211
89,16,D24HourMean,QuarterlyMean,Mean,1.51113
89,17,D24HourMean,QuarterlyMean,Mean,1.59568
89,18,D24HourMean,QuarterlyMean,Mean,1.69803
89,19,D24HourMean,QuarterlyMean,Mean,1.8351
89,20,D24HourMean,QuarterlyMean,Mean,2.00824
89,21,D24HourMean,QuarterlyMean,Mean,2.21412
89,22,D24HourMean,QuarterlyMean,Mean,2.47215
89,23,D24HourMean,QuarterlyMean,Mean,2.70524
89,24,D24HourMean,QuarterlyMean,Mean,3.0092
89,25,D24HourMean,QuarterlyMean,Mean,4.18122
89,26,D24HourMean,QuarterlyMean,Mean,4.82661
89,27,D24HourMean,QuarterlyMean,Mean,5.89846
89,28,D24HourMean,QuarterlyMean,Mean,6.00133
89,29,D24HourMean,QuarterlyMean,Mean,6.05471
89,30,D24HourMean,QuarterlyMean,Mean,5.72432
89,31,D24HourMean,QuarterlyMean,Mean,5.42123
89,32,D24HourMean,QuarterlyMean,Mean,5.96012
89,33,D24HourMean,QuarterlyMean,Mean,5.66867
89,34,D24HourMean,QuarterlyMean,Mean,6.1989
89,35,D24HourMean,QuarterlyMean,Mean,5.86417
89,36,D24HourMean,QuarterlyMean,Mean,7.02556
89,37,D24HourMean,QuarterlyMean,Mean,6.70735
89,38,D24HourMean,QuarterlyMean,Mean,7.01686
89,39,D24HourMean,QuarterlyMean,Mean,6.24902
89,40,D24HourMean,QuarterlyMean,Mean,6.38717
89,41,D24HourMean,QuarterlyMean,Mean,5.61162
89,42,D24HourMean,QuarterlyMean,Mean,5.4883
89,43,D24HourMean,QuarterlyMean,Mean,5.71826
89,44,D24HourMean,QuarterlyMean,Mean,5.27568
89,45,D24HourMean,QuarterlyMean,Mean,5.05131
89,46,D24HourMean,QuarterlyMean,Mean,4.68692
89,47,D24HourMean,QuarterlyMean,Mean,4.80677
89,48,D24HourMean,QuarterlyMean,Mean,4.71425
89,49,D24HourMean,QuarterlyMean,Mean,4.74856
89,50,D24HourMean,QuarterlyMean,Mean,4.40193
89,51,D24HourMean,QuarterlyMean,Mean,4.307
89,52,D24HourMean,QuarterlyMean,Mean,4.42606
89,53,D24HourMean,QuarterlyMean,Mean,5.1203
89,54,D24HourMean,QuarterlyMean,Mean,5.15033
89,55,D24HourMean,QuarterlyMean,Mean,5.27621
89,56,D24HourMean,QuarterlyMean,Mean,5.19736
89,57,D24HourMean,QuarterlyMean,Mean,4.64333
89,58,D24HourMean,QuarterlyMean,Mean,4.74756
89,59,D24HourMean,QuarterlyMean,Mean,4.72472
89,60,D24HourMean,QuarterlyMean,Mean,4.81428
89,61,D24HourMean,QuarterlyMean,Mean,4.88404
89,62,D24HourMean,QuarterlyMean,Mean,5.04883
89,63,D24HourMean,QuarterlyMean,Mean,5.22952
89,64,D24HourMean,QuarterlyMean,Mean,5.81398
89,65,D24HourMean,QuarterlyMean,Mean,6.49584
89,66,D24HourMean,QuarterlyMean,Mean,5.30001
89,67,D24HourMean,QuarterlyMean,Mean,5.02442
89,68,D24HourMean,QuarterlyMean,Mean,4.73595
89,69,D24HourMean,QuarterlyMean,Mean,4.45808
89,70,D24HourMean,QuarterlyMean,Mean,4.58333
89,71,D24HourMean,QuarterlyMean,Mean,5.81988
89,72,D24HourMean,QuarterlyMean,Mean,5.06705
89,73,D24HourMean,QuarterlyMean,Mean,4.86847
89,74,D24HourMean,QuarterlyMean,Mean,5.44822
89,75,D24HourMean,QuarterlyMean,Mean,3.89218
89,76,D24HourMean,QuarterlyMean,Mean,3.41235
89,77,D24HourMean,QuarterlyMean,Mean,2.8656
89,78,D24HourMean,QuarterlyMean,Mean,2.5653
89,79,D24HourMean,QuarterlyMean,Mean,2.79288
89,80,D24HourMean,QuarterlyMean,Mean,2.48276
89,81,D24HourMean,QuarterlyMean,Mean,2.81708
89,82,D24HourMean,QuarterlyMean,Mean,2.51913
89,83,D24HourMean,QuarterlyMean,Mean,3.43521
89,84,D24HourMean,QuarterlyMean,Mean,2.32304
89,85,D24HourMean,QuarterlyMean,Mean,1.81512
89,86,D24HourMean,QuarterlyMean,Mean,1.79389
89,87,D24HourMean,QuarterlyMean,Mean,1.3857
89,88,D24HourMean,QuarterlyMean,Mean,1.20649
89,89,D24HourMean,QuarterlyMean,Mean,1.11394
89,90,D24HourMean,QuarterlyMean,Mean,1.02174
89,91,D24HourMean,QuarterlyMean,Mean,0.960219
89,92,D24HourMean,QuarterlyMean,Mean,0.908997
89,93,D24HourMean,QuarterlyMean,Mean,0.876365
89,94,D24HourMean,QuarterlyMean,Mean,0.860544
89,95,D24HourMean,QuarterlyMean,Mean,0.859142
89,96,D24HourMean,QuarterlyMean,Mean,0.870213
89,97,D24HourMean,QuarterlyMean,Mean,0.94546
89,98,D24HourMean,QuarterlyMean,Mean,1.069
89,99,D24HourMean,QuarterlyMean,Mean,0.988782
89,100,D24HourMean,QuarterlyMean,Mean,0.926978
89,101,D24HourMean,QuarterlyMean,Mean,0.927527
89,102,D24HourMean,QuarterlyMean,Mean,0.930051
89,103,D24HourMean,QuarterlyMean,Mean,0.833666
89,104,D24HourMean,QuarterlyMean,Mean,0.823788
89,105,D24HourMean,QuarterlyMean,Mean,0.816093
89,106,D24HourMean,QuarterlyMean,Mean,0.817087
89,107,D24HourMean,QuarterlyMean,Mean,0.82075
89,108,D24HourMean,QuarterlyMean,Mean,0.821677
89,109,D24HourMean,QuarterlyMean,Mean,0.836981
89,110,D24HourMean,QuarterlyMean,Mean,0.866299
89,111,D24HourMean,QuarterlyMean,Mean,0.893019
89,112,D24HourMean,QuarterlyMean,Mean,0.927717
90,1,D24HourMean,QuarterlyMean,Mean,1.23149
90,2,D24HourMean,QuarterlyMean,Mean,1.22054
90,3,D24HourMean,QuarterlyMean,Mean,1.19726
90,4,D24HourMean,QuarterlyMean,Mean,1.18329
90,5,D24HourMean,QuarterlyMean,Mean,1.18575
90,6,D24HourMean,QuarterlyMean,Mean,1.18312
90,7,D24HourMean,QuarterlyMean,Mean,1.19653
90,8,D24HourMean,QuarterlyMean,Mean,1.20514
90,9,D24HourMean,QuarterlyMean,Mean,1.22058
90,10,D24HourMean,QuarterlyMean,Mean,1.23499
90,11,D24HourMean,QuarterlyMean,Mean,1.24874
90,12,D24HourMean,QuarterlyMean,Mean,1.27558
90,13,D24HourMean,QuarterlyMean,Mean,1.31412
90,14,D24HourMean,QuarterlyMean,Mean,1.36314
90,15,D24HourMean,QuarterlyMean,Mean,1.42322
90,16,D24HourMean,QuarterlyMean,Mean,1.49791
90,17,D24HourMean,QuarterlyMean,Mean,1.57941
90,18,D24HourMean,QuarterlyMean,Mean,1.68158
90,19,D24HourMean,QuarterlyMean,Mean,1.81577
90,20,D24HourMean,QuarterlyMean,Mean,1.96168
90,21,D24HourMean,QuarterlyMean,Mean,2.12913
90,22,D24HourMean,QuarterlyMean,Mean,2.36781
90,23,D24HourMean,QuarterlyMean,Mean,2.68186
90,24,D24HourMean,QuarterlyMean,Mean,3.08626
90,25,D24HourMean,QuarterlyMean,Mean,4.45388
90,26,D24HourMean,QuarterlyMean,Mean,5.35655
90,27,D24HourMean,QuarterlyMean,Mean,6.9138
90,28,D24HourMean,QuarterlyMean,Mean,8.796
90,29,D24HourMean,QuarterlyMean,Mean,8.62684
90,30,D24HourMean,QuarterlyMean,Mean,6.51404
90,31,D24HourMean,QuarterlyMean,Mean,5.32939
90,32,D24HourMean,QuarterlyMean,Mean,4.63027
90,33,D24HourMean,QuarterlyMean,Mean,4.53822
90,34,D24HourMean,QuarterlyMean,Mean,4.89548
90,35,D24HourMean,QuarterlyMean,Mean,4.78365
90,36,D24HourMean,QuarterlyMean,Mean,5.2456
90,37,D24HourMean,QuarterlyMean,Mean,5.46772
90,38,D24HourMean,QuarterlyMean,Mean,5.70688
90,39,D24HourMean,QuarterlyMean,Mean,5.77766
90,40,D24HourMean,QuarterlyMean,Mean,5.56198
90,41,D24HourMean,QuarterlyMean,Mean,4.77339
90,42,D24HourMean,QuarterlyMean,Mean,4.84252
90,43,D24HourMean,QuarterlyMean,Mean,4.89032
90,44,D24HourMean,QuarterlyMean,Mean,5.19071
90,45,D24HourMean,QuarterlyMean,Mean,5.06636
90,46,D24HourMean,QuarterlyMean,Mean,5.04789
90,47,D24HourMean,QuarterlyMean,Mean,4.89096
90,48,D24HourMean,QuarterlyMean,Mean,4.74861
90,49,D24HourMean,QuarterlyMean,Mean,4.33197
90,50,D24HourMean,QuarterlyMean,Mean,4.37723
90,51,D24HourMean,QuarterlyMean,Mean,4.06131
90,52,D24HourMean,QuarterlyMean,Mean,4.4434
90,53,D24HourMean,QuarterlyMean,Mean,5.02922
90,54,D24HourMean,QuarterlyMean,Mean,5.15028
90,55,D24HourMean,QuarterlyMean,Mean,5.34686
90,56,D24HourMean,QuarterlyMean,Mean,5.03283
90,57,D24HourMean,QuarterlyMean,Mean,4.77164
90,58,D24HourMean,QuarterlyMean,Mean,5.02514
90,59,D24HourMean,QuarterlyMean,Mean,5.10932
90,60,D24HourMean,QuarterlyMean,Mean,5.20876
90,61,D24HourMean,QuarterlyMean,Mean,5.25732
90,62,D24HourMean,QuarterlyMean,Mean,5.11894
90,63,D24HourMean,QuarterlyMean,Mean,5.31416
90,64,D24HourMean,QuarterlyMean,Mean,5.35874
90,65,D24HourMean,QuarterlyMean,Mean,5.41383
90,66,D24HourMean,QuarterlyMean,Mean,5.05561
90,67,D24HourMean,QuarterlyMean,Mean,5.10242
90,68,D24HourMean,QuarterlyMean,Mean,4.81457
90,69,D24HourMean,QuarterlyMean,Mean,4.43513
90,70,D24HourMean,QuarterlyMean,Mean,4.63546
90,71,D24HourMean,QuarterlyMean,Mean,4.95654
90,72,D24HourMean,QuarterlyMean,Mean,4.15336
90,73,D24HourMean,QuarterlyMean,Mean,4.11727
90,74,D24HourMean,QuarterlyMean,Mean,4.02091
90,75,D24HourMean,QuarterlyMean,Mean,3.33809
90,76,D24HourMean,QuarterlyMean,Mean,2.92148
90,77,D24HourMean,QuarterlyMean,Mean,2.54921
90,78,D24HourMean,QuarterlyMean,Mean,2.46002
90,79,D24HourMean,QuarterlyMean,Mean,2.49608
90,80,D24HourMean,QuarterlyMean,Mean,2.21001
90,81,D24HourMean,QuarterlyMean,Mean,2.18577
90,82,D24HourMean,QuarterlyMean,Mean,2.07614
90,83,D24HourMean,QuarterlyMean,Mean,2.71031
90,84,D24HourMean,QuarterlyMean,Mean,2.12057
90,85,D24HourMean,QuarterlyMean,Mean,1.79996
90,86,D24HourMean,QuarterlyMean,Mean,1.60542
90,87,D24HourMean,QuarterlyMean,Mean,1.38194
90,88,D24HourMean,QuarterlyMean,Mean,1.19647
90,89,D24HourMean,QuarterlyMean,Mean,1.09582
90,90,D24HourMean,QuarterlyMean,Mean,1.00268
90,91,D24HourMean,QuarterlyMean,Mean,0.941984
90,92,D24HourMean,QuarterlyMean,Mean,0.905438
90,93,D24HourMean,QuarterlyMean,Mean,0.897084
90,94,D24HourMean,QuarterlyMean,Mean,0.916976
90,95,D24HourMean,QuarterlyMean,Mean,0.96508
90,96,D24HourMean,QuarterlyMean,Mean,1.06412
90,97,D24HourMean,QuarterlyMean,Mean,1.5674
90,98,D24HourMean,QuarterlyMean,Mean,1.93603
90,99,D24HourMean,QuarterlyMean,Mean,1.90122
90,100,D24HourMean,QuarterlyMean,Mean,1.62379
90,101,D24HourMean,QuarterlyMean,Mean,1.59594
90,102,D24HourMean,QuarterlyMean,Mean,1.2361
90,103,D24HourMean,QuarterlyMean,Mean,0.904823
90,104,D24HourMean,QuarterlyMean,Mean,0.83952
90,105,D24HourMean,QuarterlyMean,Mean,0.826082
90,106,D24HourMean,QuarterlyMean,Mean,0.822238
90,107,D24HourMean,QuarterlyMean,Mean,0.820828
90,108,D24HourMean,QuarterlyMean,Mean,0.821031
90,109,D24HourMean,QuarterlyMean,Mean,0.839712
90,110,D24HourMean,QuarterlyMean,Mean,0.870592
90,111,D24HourMean,QuarterlyMean,Mean,0.902826
90,112,D24HourMean,QuarterlyMean,Mean,0.96467
91,1,D24HourMean,QuarterlyMean,Mean,1.23939
91,2,D24HourMean,QuarterlyMean,Mean,1.23539
91,3,D24HourMean,QuarterlyMean,Mean,1.20934
91,4,D24HourMean,QuarterlyMean,Mean,1.19295
91,5,D24HourMean,QuarterlyMean,Mean,1.19073
91,6,D24HourMean,QuarterlyMean,Mean,1.18693
91,7,D24HourMean,QuarterlyMean,Mean,1.19886
91,8,D24HourMean,QuarterlyMean,Mean,1.20863
91,9,D24HourMean,QuarterlyMean,Mean,1.22323
91,10,D24HourMean,QuarterlyMean,Mean,1.24179
91,11,D24HourMean,QuarterlyMean,Mean,1.25844
91,12,D24HourMean,QuarterlyMean,Mean,1.2848
91,13,D24HourMean,QuarterlyMean,Mean,1.32147
91,14,D24HourMean,QuarterlyMean,Mean,1.36798
91,15,D24HourMean,QuarterlyMean,Mean,1.42261
91,16,D24HourMean,QuarterlyMean,Mean,1.49024
91,17,D24HourMean,QuarterlyMean,Mean,1.57238
91,18,D24HourMean,QuarterlyMean,Mean,1.68004
91,19,D24HourMean,QuarterlyMean,Mean,1.8092
91,20,D24HourMean,QuarterlyMean,Mean,1.93796
91,21,D24HourMean,QuarterlyMean,Mean,2.07586
91,22,D24HourMean,QuarterlyMean,Mean,2.30239
91,23,D24HourMean,QuarterlyMean,Mean,2.62835
91,24,D24HourMean,QuarterlyMean,Mean,3.12269
91,25,D24HourMean,QuarterlyMean,Mean,4.60331
91,26,D24HourMean,QuarterlyMean,Mean,5.69212
91,27,D24HourMean,QuarterlyMean,Mean,7.79646
91,28,D24HourMean,QuarterlyMean,Mean,8.60947
91,29,D24HourMean,QuarterlyMean,Mean,6.88502
91,30,D24HourMean,QuarterlyMean,Mean,7.28765
91,31,D24HourMean,QuarterlyMean,Mean,5.59243
91,32,D24HourMean,QuarterlyMean,Mean,4.78746
91,33,D24HourMean,QuarterlyMean,Mean,4.64249
91,34,D24HourMean,QuarterlyMean,Mean,4.31815
91,35,D24HourMean,QuarterlyMean,Mean,4.2824
91,36,D24HourMean,QuarterlyMean,Mean,4.55624
91,37,D24HourMean,QuarterlyMean,Mean,4.63371
91,38,D24HourMean,QuarterlyMean,Mean,4.4453
91,39,D24HourMean,QuarterlyMean,Mean,4.53736
91,40,D24HourMean,QuarterlyMean,Mean,4.36856
91,41,D24HourMean,QuarterlyMean,Mean,4.41797
91,42,D24HourMean,QuarterlyMean,Mean,4.47681
91,43,D24HourMean,QuarterlyMean,Mean,4.61829
91,44,D24HourMean,QuarterlyMean,Mean,4.78584
91,45,D24HourMean,QuarterlyMean,Mean,4.70603
91,46,D24HourMean,QuarterlyMean,Mean,4.76555
91,47,D24HourMean,QuarterlyMean,Mean,4.76703
91,48,D24HourMean,QuarterlyMean,Mean,4.69955
91,49,D24HourMean,QuarterlyMean,Mean,4.34794
91,50,D24HourMean,QuarterlyMean,Mean,4.41415
91,51,D24HourMean,QuarterlyMean,Mean,4.1403
91,52,D24HourMean,QuarterlyMean,Mean,4.24915
91,53,D24HourMean,QuarterlyMean,Mean,4.74791
91,54,D24HourMean,QuarterlyMean,Mean,6.08514
91,55,D24HourMean,QuarterlyMean,Mean,6.61102
91,56,D24HourMean,QuarterlyMean,Mean,5.60921
91,57,D24HourMean,QuarterlyMean,Mean,4.84429
91,58,D24HourMean,QuarterlyMean,Mean,4.75585
91,59,D24HourMean,QuarterlyMean,Mean,4.68053
91,60,D24HourMean,QuarterlyMean,Mean,4.91672
91,61,D24HourMean,QuarterlyMean,Mean,5.0417
91,62,D24HourMean,QuarterlyMean,Mean,5.06399
91,63,D24HourMean,QuarterlyMean,Mean,5.39382
91,64,D24HourMean,QuarterlyMean,Mean,5.86861
91,65,D24HourMean,QuarterlyMean,Mean,5.2713
91,66,D24HourMean,QuarterlyMean,Mean,4.86082
91,67,D24HourMean,QuarterlyMean,Mean,5.49104
91,68,D24HourMean,QuarterlyMean,Mean,4.88784
91,69,D24HourMean,QuarterlyMean,Mean,4.62653
91,70,D24HourMean,QuarterlyMean,Mean,4.48712
91,71,D24HourMean,QuarterlyMean,Mean,4.69469
91,72,D24HourMean,QuarterlyMean,Mean,3.89853
91,73,D24HourMean,QuarterlyMean,Mean,4.37031
91,74,D24HourMean,QuarterlyMean,Mean,4.18237
91,75,D24HourMean,QuarterlyMean,Mean,3.53828
91,76,D24HourMean,QuarterlyMean,Mean,2.93139
91,77,D24HourMean,QuarterlyMean,Mean,2.78678
91,78,D24HourMean,QuarterlyMean,Mean,2.39281
91,79,D24HourMean,QuarterlyMean,Mean,3.19995
91,80,D24HourMean,QuarterlyMean,Mean,2.17937
91,81,D24HourMean,QuarterlyMean,Mean,1.9069
91,82,D24HourMean,QuarterlyMean,Mean,1.69521
91,83,D24HourMean,QuarterlyMean,Mean,1.74246
91,84,D24HourMean,QuarterlyMean,Mean,1.86922
91,85,D24HourMean,QuarterlyMean,Mean,2.15887
91,86,D24HourMean,QuarterlyMean,Mean,2.02493
91,87,D24HourMean,QuarterlyMean,Mean,1.84065
91,88,D24HourMean,QuarterlyMean,Mean,1.26417
91,89,D24HourMean,QuarterlyMean,Mean,1.09326
91,90,D24HourMean,QuarterlyMean,Mean,0.993945
91,91,D24HourMean,QuarterlyMean,Mean,0.934364
91,92,D24HourMean,QuarterlyMean,Mean,0.903409
91,93,D24HourMean,QuarterlyMean,Mean,0.887228
91,94,D24HourMean,QuarterlyMean,Mean,0.881656
91,95,D24HourMean,QuarterlyMean,Mean,0.901659
91,96,D24HourMean,QuarterlyMean,Mean,0.948433
91,97,D24HourMean,QuarterlyMean,Mean,1.0522
91,98,D24HourMean,QuarterlyMean,Mean,1.15472
91,99,D24HourMean,QuarterlyMean,Mean,1.45216
91,100,D24HourMean,QuarterlyMean,Mean,1.18763
91,101,D24HourMean,QuarterlyMean,Mean,1.56055
91,102,D24HourMean,QuarterlyMean,Mean,1.05386
91,103,D24HourMean,QuarterlyMean,Mean,0.876155
91,104,D24HourMean,QuarterlyMean,Mean,0.842587
91,105,D24HourMean,QuarterlyMean,Mean,0.828481
91,106,D24HourMean,QuarterlyMean,Mean,0.820846
91,107,D24HourMean,QuarterlyMean,Mean,0.812683
91,108,D24HourMean,QuarterlyMean,Mean,0.821558
91,109,D24HourMean,QuarterlyMean,Mean,0.846561
91,110,D24HourMean,QuarterlyMean,Mean,0.882848
91,111,D24HourMean,QuarterlyMean,Mean,0.921368
91,112,D24HourMean,QuarterlyMean,Mean,0.9996
92,1,D24HourMean,QuarterlyMean,Mean,1.2468
92,2,D24HourMean,QuarterlyMean,Mean,1.24652
92,3,D24HourMean,QuarterlyMean,Mean,1.22077
92,4,D24HourMean,QuarterlyMean,Mean,1.19867
92,5,D24HourMean,QuarterlyMean,Mean,1.19481
92,6,D24HourMean,QuarterlyMean,Mean,1.19136
92,7,D24HourMean,QuarterlyMean,Mean,1.19943
92,8,D24HourMean,QuarterlyMean,Mean,1.21177
92,9,D24HourMean,QuarterlyMean,Mean,1.22393
92,10,D24HourMean,QuarterlyMean,Mean,1.24585
92,11,D24HourMean,QuarterlyMean,Mean,1.26562
92,12,D24HourMean,QuarterlyMean,Mean,1.29489
92,13,D24HourMean,QuarterlyMean,Mean,1.32959
92,14,D24HourMean,QuarterlyMean,Mean,1.37301
92,15,D24HourMean,QuarterlyMean,Mean,1.42279
92,16,D24HourMean,QuarterlyMean,Mean,1.48237
